ID,start_time,departure_time,TotalChargeTime,SOC_initial,SOC_departure,Battery_at_arrival,Battery_capacity,Desired_capacity,Min_battery_capacity
0,3,39,36,0.3125,0.8936161691348429,10.0,32.0,28.595717412314972,10.0
1,7,31,24,0.6791312097432458,0.8820403265734815,39.050044560236636,57.5,50.71731877797519,10.0
2,7,31,24,0.49687499724364836,0.9485111563321047,15.899999911796748,32.0,30.35235700262735,10.0
3,9,33,24,0.7135881623647786,0.9223492404254281,45.66964239134583,64.0,59.0303513872274,10.0
4,10,28,18,0.4683746787714804,0.8506429972847255,26.931544029360126,57.5,48.91197234387172,10.0
5,11,32,21,0.7272558994323965,0.9112475009453788,41.8172142173628,57.5,52.39673130435928,10.0
6,11,28,17,0.6933333333333334,0.8461759523109639,52.0,75.0,63.46319642332229,10.0
7,11,36,25,0.948051948051948,0.9355640249366519,73.0,77.0,72.0384299201222,10.0
8,12,39,27,0.7625375989909655,0.8899111357049884,49.41243641461456,64.8,57.666241593683246,10.0
9,13,35,22,0.7716049382716049,0.8998943870145282,50.0,64.8,58.31315627854142,10.0
10,13,33,20,0.6143126136117655,0.9129797082262566,39.8074573620424,64.8,59.16108509306142,10.0
11,13,36,23,0.8125,0.897897814311694,26.0,32.0,28.73273005797421,10.0
12,14,39,25,0.6888104096586691,0.9043222935164198,39.60659855537347,57.5,51.99853187719414,10.0
13,14,42,28,0.7607907457891995,0.9193265852717251,43.74546788287897,57.5,52.86127865312419,10.0
14,14,37,23,0.6625837833596923,0.8605686694074721,38.098567543182305,57.5,49.48269849092965,10.0
15,14,43,29,0.6736405129513044,0.9248839660492739,35.02930667346783,52.0,48.093966234562245,10.0
16,14,42,28,0.49149038841926274,0.9333396250994803,19.168125148351248,39.0,36.40024537887973,10.0
17,15,34,19,0.8194588257714824,0.9227962921786923,47.11888248186024,57.5,53.060786800274805,10.0
18,15,42,27,0.6805693851133234,0.8765969738543798,39.1327396440161,57.5,50.40432599662684,10.0
19,15,35,20,0.7134009199636715,0.9197867310952126,45.657658877674976,64.0,58.866350790093605,10.0
20,16,45,29,0.8058096484957891,0.8736341774589457,46.73695961275577,58.0,50.670782292618846,10.0
21,16,42,26,0.8404562588687177,0.9078390699281126,43.70372546117332,52.0,47.20763163626185,10.0
22,17,40,23,0.6631649916177558,0.8801235072303862,34.4845795641233,52.0,45.766422375980085,10.0
23,18,43,25,0.36,0.8797679646859611,27.0,75.0,65.98259735144708,10.0
24,19,40,21,0.801307735626688,0.9034454275685825,46.07519479853456,57.5,51.94811208519349,10.0
25,32,49,17,0.5829463819286301,0.8364102151071018,26.990417483295573,46.3,38.72579295945881,10.0
26,33,46,13,0.5510106462286399,0.8594247284401334,21.489415202916955,39.0,33.5175644091652,10.0
27,33,44,11,0.6596419744829057,0.8957912674763696,38.25923452000853,58.0,51.95589351362944,10.0
28,38,57,19,0.4783950617283951,0.8636567226175582,31.0,64.8,55.96495562561777,10.0
29,38,54,16,0.7129332720051965,0.9075577118892955,41.3501297763014,58.0,52.63834728957914,10.0
30,39,54,15,0.5156241615742798,0.9028597484661554,16.499973170376954,32.0,28.89151195091697,10.0
31,39,53,14,0.7427124543497458,0.9145428753102378,38.62104762618678,52.0,47.55622951613237,10.0
32,40,54,14,0.6871086391107633,0.8508381900153084,31.813129990828337,46.3,39.39380819770877,10.0
33,42,57,15,0.7322532780300035,0.874150281617236,42.470690125740205,58.0,50.70071633379968,10.0
34,44,66,22,0.7293884083683807,0.8767501288230898,41.93983348118189,57.5,50.413132407327666,10.0
35,44,68,24,0.5258626304263492,0.8684313031546921,16.827604173643174,32.0,27.789801700950147,10.0
36,44,64,20,0.8434782608695652,0.9457554348855558,48.5,57.5,54.380937505919455,10.0
