ID,start_time,departure_time,TotalChargeTime,SOC_initial,SOC_departure,Battery_at_arrival,Battery_capacity,Desired_capacity,Min_battery_capacity
0,9,37,28,0.8086659702994803,0.9036012518965315,46.49829329222012,57.5,51.957071984050565,10.0
1,9,37,28,0.5584415584415584,0.8403793256779667,43.0,77.0,64.70920807720344,10.0
2,10,38,28,0.8674841827252942,0.8733297292844301,49.880340506704414,57.5,50.21645943385473,10.0
3,11,33,22,0.7575729031303692,0.9155304415886962,39.3937909627792,52.0,47.607582962612206,10.0
4,11,30,19,0.5593231628414951,0.8687198408895838,32.16108186338597,57.5,49.95139085115107,10.0
5,12,33,21,0.974025974025974,0.8315935617293306,75.0,77.0,64.03270425315846,10.0
6,13,33,20,0.3972659438279143,0.8441323892026316,15.493371809288657,39.0,32.92116317890263,10.0
7,13,30,17,0.6708909695790641,0.9020495397797874,34.886330418111335,52.0,46.906576068548944,10.0
8,13,35,22,0.8620689655172413,0.9106880783499339,50.0,58.0,52.81990854429617,10.0
9,14,35,21,0.7190047547562415,0.9100480793405878,41.702275775862006,58.0,52.78278860175409,10.0
10,14,42,28,0.840815224687086,0.8840565833695493,48.34687541950745,57.5,50.83325354374908,10.0
11,17,37,20,0.6997214457068061,0.8556707274994896,40.583843850994754,58.0,49.628902194970394,10.0
12,17,44,27,0.5246913580246914,0.8912759008478193,34.0,64.8,57.754678374938685,10.0
13,17,42,25,0.8476947369307446,0.878478574224469,48.74244737351781,57.5,50.51251801790696,10.0
14,17,38,21,0.6918466210089769,0.878159826927642,40.12710401852066,58.0,50.93326996180324,10.0
15,18,47,29,0.7549607909728939,0.9489901471297023,34.95468462204499,46.3,43.93824381210521,10.0
16,18,42,24,0.8452830264439145,0.877411634039419,48.60377402052509,57.5,50.451168957266596,10.0
17,19,37,18,0.6978883356377676,0.890008580018438,36.290193453163916,52.0,46.280446160958775,10.0
18,20,41,21,0.765625,0.9240370403805062,49.0,64.0,59.138370584352394,10.0
19,21,42,21,0.6748827453447787,0.9065834199552413,38.80575785732477,57.5,52.128546647426376,10.0
20,21,39,18,0.865198368502034,0.8848916010857593,49.748906188866954,57.5,50.88126706243116,10.0
21,21,39,18,0.8300052536046402,0.8589555226198347,47.72530208226681,57.5,49.38994255064049,10.0
22,31,46,15,0.7333033477514275,0.943185057914577,42.16494249570708,57.5,54.233140830088175,10.0
23,33,53,20,0.7003650250959628,0.9408765854998039,22.41168080307081,32.0,30.108050735993725,10.0
24,36,48,12,0.7545791225756043,0.8576703889152917,39.238114373931424,52.0,44.59886022359517,10.0
25,37,51,14,0.7597761597624173,0.9062410110091773,48.62567422479471,64.0,57.99942470458735,10.0
26,38,58,20,0.23148148148148148,0.8499320052585959,15.0,64.8,55.07559394075701,10.0
27,39,52,13,0.5892440371999396,0.8871567918055079,33.881532138996526,57.5,51.0115155288167,10.0
28,41,56,15,0.9565217391304348,0.929186591939261,55.0,57.5,53.42822903650751,10.0
29,41,60,19,0.6933333333333334,0.8592357647290005,52.0,75.0,64.44268235467504,10.0
30,42,59,17,0.6133333333333333,0.858289799554588,46.0,75.0,64.37173496659409,10.0
31,42,58,16,0.8641975308641976,0.9532826941359169,56.0,64.8,61.772718580007414,10.0
32,43,62,19,0.7443534589974046,0.8635804521215513,42.80032389235076,57.5,49.6558759969892,10.0
33,43,61,18,0.6167743017382039,0.8633125120978024,35.77290950081583,58.0,50.07212570167253,10.0
34,45,61,16,0.5887280587430656,0.9589124426686146,38.14957820655064,64.8,62.137526284926224,10.0
35,46,57,11,0.5834971581359285,0.8744847678782469,37.81061584720817,64.8,56.6666129585104,10.0
36,46,63,17,0.787053500495996,0.9205222881024802,45.25557627851977,57.5,52.93003156589261,10.0
37,46,65,19,0.4675324675324675,0.9047310802528127,36.0,77.0,69.66429317946658,10.0
38,47,66,19,0.8434782608695652,0.9158968951159767,48.5,57.5,52.66407146916866,10.0
39,49,71,22,0.8704103671706264,0.9668197160910401,40.3,46.3,44.763752855015156,10.0
40,50,71,21,0.7689204478268638,0.8522436643196641,49.82604501918077,64.8,55.22538944791423,10.0
41,51,91,40,0.3125,0.8656865840831601,10.0,32.0,27.701970690661124,10.0
42,52,91,39,0.8608695652173913,0.8784342453102719,49.5,57.5,50.50996910534064,10.0
43,52,96,44,0.4783197442261757,0.8952563361773742,22.14620415767193,46.3,41.45036836501242,10.0
44,54,95,41,0.6703572808050609,0.8805716222367584,43.43915179616794,64.8,57.061041120941944,10.0
45,54,102,48,0.796875,0.9223659093285386,51.0,64.0,59.03141819702647,10.0
46,55,98,43,0.40625,0.8926865999451147,26.0,64.0,57.13194239648734,10.0
47,55,107,52,0.6982888412353743,0.933427651134302,45.24911691205225,64.8,60.48611179350277,10.0
48,58,111,53,0.6595901818491687,0.8453127528538809,38.25623054725179,58.0,49.02813966552509,10.0
49,58,109,51,0.7749751461225686,0.9576355542202312,44.948558475108975,58.0,55.54286214477341,10.0
50,58,96,38,0.12987012987012986,0.9316852984970828,10.0,77.0,71.73976798427537,10.0
51,60,110,50,0.7332411447199684,0.8968859136866647,47.51402617785395,64.8,58.11820720689587,10.0
52,61,111,50,0.3502187640809374,0.8785099089015165,23.114438429341867,66.0,57.98165398750009,10.0
53,65,109,44,0.3333333333333333,0.8972760091494711,25.0,75.0,67.29570068621034,10.0
54,68,107,39,0.3314283792005102,0.8683456197732679,17.23427571842653,52.0,45.15397222820993,10.0
55,81,110,29,0.4025974025974026,0.9488183509342605,31.0,77.0,73.05901302193806,10.0
