ID,start_time,departure_time,TotalChargeTime,SOC_initial,SOC_departure,Battery_at_arrival,Battery_capacity,Desired_capacity,Min_battery_capacity
0,10,33,23,0.47285958461076805,0.899860308614661,18.441523799819954,39.0,35.09455203597178,10.0
1,11,36,25,0.8076192387030803,0.862323571514699,46.841915844778654,58.0,50.01476714785254,10.0
2,12,34,22,0.8071659453646924,0.9103985946324936,41.972629158964004,52.0,47.340726920889665,10.0
3,13,45,32,0.7364667035262138,0.8939770411991651,23.56693451283884,32.0,28.607265318373283,10.0
4,13,39,26,0.7209782983923736,0.8888407908038993,41.45625215756148,57.5,51.10834547122421,10.0
5,13,36,23,0.7390618257726265,0.8607535380236349,42.49605498192602,57.5,49.49332843635901,10.0
6,14,45,31,0.7349454128859162,0.9636717641360076,48.50639725047047,66.0,63.60233643297651,10.0
7,14,41,27,0.4517265620867049,0.8997938750150738,14.455249986774557,32.0,28.79340400048236,10.0
8,14,35,21,0.7447439735120259,0.8873563889836035,42.822778476941494,57.5,51.0229923665572,10.0
9,14,39,25,0.6260869565217392,0.8921877772689384,36.0,57.5,51.300797192963955,10.0
10,14,38,24,0.948051948051948,0.9367103611017368,73.0,77.0,72.12669780483373,10.0
11,14,38,24,0.6753886238781799,0.896431279123575,38.834845872995345,57.5,51.54479854960557,10.0
12,14,39,25,0.7557199753314903,0.8813759888854986,48.970654401480566,64.8,57.113164079780304,10.0
13,15,45,30,0.9413580246913581,0.8671372847449511,61.0,64.8,56.19049605147283,10.0
14,15,45,30,0.5883596844237613,0.8899761755945153,30.594703590035586,52.0,46.278761130914795,10.0
15,15,38,23,0.5129187033781509,0.9132377889463686,32.82679701620166,64.0,58.44721849256759,10.0
16,16,43,27,0.6221290322967409,0.9057342074877194,35.7724193570626,57.5,52.07971693054387,10.0
17,16,40,24,0.484375,0.9378389846902726,31.0,64.0,60.02169502017745,10.0
18,17,39,22,0.8950617283950618,0.9251908248724768,58.0,64.8,59.9523654517365,10.0
19,17,40,23,0.4711946379116558,0.9177288059480315,21.81631173530966,46.3,42.49084371539386,10.0
20,17,36,19,0.6182306786730396,0.9150244039798445,32.14799529099806,52.0,47.58126900695191,10.0
21,18,38,20,0.7524601322595723,0.9092117807745815,43.26645760492541,57.5,52.27967739453844,10.0
22,19,42,23,0.5151515151515151,0.8577804225304795,34.0,66.0,56.61350788701164,10.0
23,20,45,25,0.7220295994774646,0.8628473766690583,23.104947183278867,32.0,27.611116053409866,10.0
24,28,47,19,0.8717948717948718,0.9063433889263983,34.0,39.0,35.34739216812953,10.0
25,39,57,18,0.8073313938120528,0.8742219983355253,41.981232478226744,52.0,45.45954391344731,10.0
26,41,57,16,0.8318693088862436,0.9271463864984949,47.832485260959004,57.5,53.31091722366346,10.0
27,41,57,16,0.4521252838562959,0.9428956180943646,25.997203821737013,57.5,54.21649804042597,10.0
28,41,54,13,0.812571772346262,0.8342633690983553,42.253732162005626,52.0,43.381695193114474,10.0
29,41,55,14,0.8501160707656408,0.8604590614870693,48.88167406902434,57.5,49.47639603550648,10.0
30,41,55,14,0.3950025364913227,0.9063058709415018,15.405098923161585,39.0,35.345928966718574,10.0
31,42,60,18,0.7639926013978526,0.9063121867831111,48.89552648946257,64.0,58.00397995411911,10.0
32,43,56,13,0.6335313976224075,0.944127063757613,20.27300472391704,32.0,30.212066040243617,10.0
33,45,66,21,0.6442612842063442,0.9117377053762533,37.04502384186479,57.5,52.42491805913457,10.0
34,45,61,16,0.8329065341122612,0.8898102357032855,47.89212571145502,57.5,51.16408855293892,10.0
35,45,64,19,0.782608695652174,0.8886990811957369,45.0,57.5,51.100197168754875,10.0
36,46,66,20,0.5205820494795964,0.8702969631746926,29.933467845076795,57.5,50.04207538254482,10.0
37,47,68,21,0.4696969696969697,0.905647250442589,31.0,66.0,59.77271852921087,10.0
38,47,67,20,0.7502453786724118,0.9459648272074226,48.015704235034356,64.0,60.541748941275046,10.0
39,47,71,24,0.5450284876023623,0.9220890034966104,35.971880181755914,66.0,60.85787423077628,10.0
40,48,71,23,0.7536282719544961,0.8507859588952142,43.710439773360775,58.0,49.345585615922424,10.0
41,48,71,23,0.8613247196882422,0.8874201539627528,49.526171382073926,57.5,51.02665885285828,10.0
42,49,73,24,0.8461538461538461,0.8683278221262714,33.0,39.0,33.86478506292458,10.0
43,49,64,15,0.7770024184504375,0.8461538092600029,45.06614027012537,58.0,49.07692093708017,10.0
44,49,72,23,0.390625,0.8862719501630738,25.0,64.0,56.721404810436724,10.0
45,49,79,30,0.46399473596306823,0.8567905391528301,30.06685889040682,64.8,55.52002693710339,10.0
46,51,83,32,0.5309205356912209,0.9096408200393362,27.607867855943486,52.0,47.301322642045484,10.0
47,52,83,31,0.5949632640960605,0.8975011764443453,34.21038768552348,57.5,51.60631764554986,10.0
48,57,106,49,0.6871357966684768,0.879111019830673,39.510308308437416,57.5,50.548883640263696,10.0
49,59,94,35,0.7722272302281081,0.9246032936209861,49.42254273459892,64.0,59.17461079174311,10.0
50,59,108,49,0.7130434782608696,0.8930394301756996,41.0,57.5,51.34976723510273,10.0
51,61,100,39,0.8,0.8945540593187848,46.0,57.5,51.436858410830126,10.0
52,65,109,44,0.46131182422659955,0.8872225413439555,14.761978375251186,32.0,28.391121323006576,10.0
53,78,107,29,0.7334033994072989,0.9100453394339213,42.53739716562334,58.0,52.782629687167436,10.0
