ID,start_time,departure_time,TotalChargeTime,SOC_initial,SOC_departure,Battery_at_arrival,Battery_capacity,Desired_capacity,Min_battery_capacity
0,10,42,32,0.6101754308525161,0.8818768585977746,45.76315731393871,75.0,66.1407643948331,10.0
1,11,29,18,0.3620689655172414,0.8537920988755415,21.0,58.0,49.51994173478141,10.0
2,11,34,23,0.6497496789943913,0.9460796548474006,25.340237480781262,39.0,36.89710653904862,10.0
3,13,40,27,0.6635802469135803,0.8855621132054763,43.0,64.8,57.38442493571486,10.0
4,14,31,17,0.5916379402663405,0.9119026416729733,27.392836634331566,46.3,42.22109230945866,10.0
5,14,42,28,0.8518337207299029,0.9252097433080378,33.221515108466214,39.0,36.08317998901347,10.0
6,14,43,29,0.7937268938739606,0.9418441508996839,45.63929639775273,57.5,54.156038676731825,10.0
7,14,44,30,0.1875,0.8802790372669105,12.0,64.0,56.33785838508227,10.0
8,14,37,23,0.5909014924919042,0.9133346017568391,45.49941492187662,77.0,70.32676433527661,10.0
9,14,35,21,0.8274375632559633,0.8948058387476739,47.57765988721789,57.5,51.45133572799125,10.0
10,16,36,20,0.3125,0.8791789206361181,10.0,32.0,28.13372546035578,10.0
11,16,38,22,0.7702296700609792,0.8836169822634807,40.05194284317092,52.0,45.948083077701,10.0
12,16,38,22,0.7543391129794571,0.8991470433631348,49.78638145664417,66.0,59.3437048619669,10.0
13,16,47,31,0.8118973414943255,0.8967455954822167,42.21866175770492,52.0,46.630770965075264,10.0
14,17,37,20,0.7902203733900826,0.9060418057310384,36.58720328796082,46.3,41.94973560534708,10.0
15,17,28,11,0.7586991324891192,0.8785928637816925,49.16370378529493,64.8,56.932817573053676,10.0
16,17,30,13,0.5066666666666667,0.9066021670503871,38.0,75.0,67.99516252877903,10.0
17,17,35,18,0.6355199092064627,0.9031051125062213,20.336637094606807,32.0,28.89936360019908,10.0
18,17,40,23,0.7361762082372735,0.9116277267964744,42.69822007776186,58.0,52.874408154195514,10.0
19,17,40,23,0.12987012987012986,0.9527121891505171,10.0,77.0,73.35883856458982,10.0
20,18,38,20,0.7889475007600071,0.9139982447654021,45.36448129370041,57.5,52.55489907401062,10.0
21,19,35,16,0.7663723631327951,0.8905337290322813,24.523915620249443,32.0,28.497079329033003,10.0
22,20,40,20,0.3643758003290083,0.8912158564076741,11.660025610528265,32.0,28.51890740504557,10.0
23,22,42,20,0.7345210176029809,0.9138323845270168,42.602219020972896,58.0,53.00227830256697,10.0
24,33,44,11,0.5445136422634804,0.886949179487877,21.236032048275735,39.0,34.591018000027205,10.0
25,36,59,23,0.8580628405130385,0.8354485584714354,49.338613329499715,57.5,48.038292112107534,10.0
26,37,52,15,0.948051948051948,0.892987744761854,73.0,77.0,68.76005634666276,10.0
27,37,52,15,0.7575326723466796,0.913705245774643,49.08811716806484,64.8,59.20809992619686,10.0
28,39,54,15,0.7591351197336165,0.9157807020884736,49.191955758738345,64.8,59.34258949533309,10.0
29,39,54,15,0.6199924395003127,0.8950417553951909,35.959561491018135,58.0,51.912421812921075,10.0
30,40,57,17,0.8266666666666667,0.9114915039392923,62.0,75.0,68.36186279544692,10.0
31,41,56,15,0.41739130434782606,0.8597239417862141,24.0,57.5,49.43412665270731,10.0
32,41,57,16,0.7252223155951121,0.8462080618409263,47.864672829277396,66.0,55.84973208150114,10.0
