ID,start_time,departure_time,TotalChargeTime,SOC_initial,SOC_departure,Battery_at_arrival,Battery_capacity,Desired_capacity,Min_battery_capacity
0,9,37,28,0.7705028236224345,0.8648095145272969,30.049610121274945,39.0,33.72757106656458,10.0
1,9,29,20,0.6233766233766234,0.9303820779624303,48.0,77.0,71.63942000310713,10.0
2,11,36,25,0.4957659267014143,0.9411998895935628,15.864509654445257,32.0,30.11839646699401,10.0
3,12,39,27,0.30248466143715563,0.870279201604723,14.005039824540304,46.3,40.293927034298676,10.0
4,13,43,30,0.6848205091079715,0.8969907498777937,44.37636899019655,64.8,58.12500059208103,10.0
5,13,38,25,0.34136484541126866,0.9011895920402618,13.313228971039479,39.0,35.14639408957021,10.0
6,13,32,19,0.698564487577411,0.9233113145455331,40.51674027948984,58.0,53.55205624364092,10.0
7,13,35,22,0.7396564351638648,0.8926165545569792,47.33801185048735,64.0,57.12745949164667,10.0
8,14,32,18,0.3975444328271419,0.8575822910757002,22.85880488756066,57.5,49.31098173685276,10.0
9,14,39,25,0.6318263275460836,0.9108865294789283,29.253558965383668,46.3,42.17404631487438,10.0
10,14,34,20,0.6466511117009527,0.8443069772330527,37.18243892280478,57.5,48.54765119090053,10.0
11,15,38,23,0.666404494575138,0.9472650571440948,38.651460685358,58.0,54.9413733143575,10.0
12,15,42,27,0.7035229011696705,0.8647795792186551,46.432511477198254,66.0,57.07545222843124,10.0
13,15,44,29,0.5866666666666667,0.9088910243399623,44.0,75.0,68.16682682549717,10.0
14,15,40,25,0.5747807343626334,0.8915924821706601,26.612348000989925,46.3,41.28073192450156,10.0
15,16,45,29,0.723765920110072,0.9260225834983133,41.97842336638418,58.0,53.70930984290217,10.0
16,16,48,32,0.8503645905294342,0.9224643511396047,49.32114625070719,58.0,53.50293236609707,10.0
17,17,34,17,0.52,0.8557217288356537,39.0,75.0,64.17912966267403,10.0
18,17,32,15,0.7433152608177108,0.868172910126042,42.74062749701837,57.5,49.919942332247416,10.0
19,18,40,22,0.6635802469135803,0.8843590335872834,43.0,64.8,57.30646537645596,10.0
20,18,41,23,0.4375,0.8948230052600343,28.0,64.0,57.2686723366422,10.0
21,19,38,19,0.7792207792207793,0.8218745691636574,60.0,77.0,63.28434182560162,10.0
22,21,37,16,0.922077922077922,0.9109019996022282,71.0,77.0,70.13945396937157,10.0
23,21,39,18,0.4592970637769203,0.8358730140066595,17.912585487299893,39.0,32.59904754625972,10.0
24,22,37,15,0.822174629146018,0.8532746677345593,47.686128490469045,58.0,49.48993072860444,10.0
25,34,49,15,0.6527478053412857,0.9054168532802696,37.85937270979457,58.0,52.51417749025563,10.0
26,34,46,12,0.3125,0.8725548374663552,10.0,32.0,27.921754798923367,10.0
27,35,53,18,0.33043478260869563,0.93939711470511,19.0,57.5,54.01533409554383,10.0
28,37,51,14,0.3125,0.9057704925398312,10.0,32.0,28.9846557612746,10.0
29,38,55,17,0.13333333333333333,0.8828343170793468,10.0,75.0,66.212573780951,10.0
30,38,56,18,0.8448275862068966,0.9859883603015624,49.0,58.0,57.18732489749062,10.0
31,40,53,13,0.3787878787878788,0.8785651792311806,25.0,66.0,57.98530182925792,10.0
32,41,55,14,0.2608695652173913,0.9191667804788153,15.0,57.5,52.85208987753188,10.0
