ID,start_time,departure_time,TotalChargeTime,SOC_initial,SOC_departure,Battery_at_arrival,Battery_capacity,Desired_capacity,Min_battery_capacity
0,4,28,24,0.44265752089663285,0.8985061476098647,25.45280745155639,57.5,51.66410348756722,10.0
1,8,23,15,0.21598272138228944,0.914928959246372,10.0,46.3,42.36121081310702,10.0
2,10,35,25,0.794211636596698,0.8961143326914817,45.66716910431013,57.5,51.5265741297602,10.0
3,10,36,26,0.5903043777396332,0.8747785185676791,33.94250172002891,57.5,50.299764817641545,10.0
4,10,35,25,0.3125,0.8700627210873322,10.0,32.0,27.84200707479463,10.0
5,10,36,26,0.807449358247228,0.8402693372396461,46.83206277833922,58.0,48.73562155989948,10.0
6,12,34,22,0.5872846945893269,0.9141272478618511,37.58622045371692,64.0,58.50414386315847,10.0
7,13,38,25,0.3125,0.8670835093873205,10.0,32.0,27.746672300394255,10.0
8,13,38,25,0.7692712262008814,0.8969226518542736,24.616679238428205,32.0,28.701524859336754,10.0
9,14,36,22,0.7346226333309074,0.9185564860713614,42.60811273319263,58.0,53.276276192138965,10.0
10,16,40,24,0.23148148148148148,0.9208115733075043,15.0,64.8,59.66858995032628,10.0
11,16,38,22,0.7148544481388344,0.8850120820280594,41.46155799205239,58.0,51.33070075762744,10.0
12,16,45,29,0.7169237066413807,0.8906029318277827,41.581574985200085,58.0,51.6549700460114,10.0
13,17,36,19,0.8044563566883363,0.9071985987927893,46.6584686879235,58.0,52.61751872998178,10.0
14,17,44,27,0.7178041877612265,0.9149020837188437,41.63264289015113,58.0,53.064320855692934,10.0
15,18,39,21,0.8247807369657353,0.9492826215060616,47.42489237552978,57.5,54.58375073659854,10.0
16,18,37,19,0.7372334704059235,0.9066146741249937,47.77272888230384,64.8,58.74863088329959,10.0
17,18,44,26,0.703125,0.9207827929794046,45.0,64.0,58.93009875068189,10.0
18,19,44,25,0.8695652173913043,0.9501169707556453,50.0,57.5,54.6317258184496,10.0
19,20,41,21,0.8273945987937075,0.9330819160733825,43.02451913727279,52.0,48.52025963581589,10.0
20,20,43,23,0.6338933099623105,0.8876717243397468,36.76581197781401,58.0,51.48496001170532,10.0
21,21,42,21,0.8313164282358576,0.9154009951574534,47.80069462356181,57.5,52.635557221553576,10.0
22,22,37,15,0.7149905272508832,0.8540588690005841,45.759393744056524,64.0,54.659767616037385,10.0
