ID,start_time,departure_time,TotalChargeTime,SOC_initial,SOC_departure,Battery_at_arrival,Battery_capacity,Desired_capacity,Min_battery_capacity
0,7,27,20,0.6044568518965086,0.9005926271179375,39.89415222516956,66.0,59.43911338978388,10.0
1,10,33,23,0.7948717948717948,0.9416746416474834,31.0,39.0,36.72531102425185,10.0
2,11,37,26,0.33043478260869563,0.9084061641351845,19.0,57.5,52.23335443777311,10.0
3,12,35,23,0.19480519480519481,0.8732800112169441,15.0,77.0,67.2425608637047,10.0
4,12,39,27,0.4044882289612947,0.9113985745794385,21.033387905987325,52.0,47.392725878130804,10.0
5,12,37,25,0.2469135802469136,0.9242144587755264,16.0,64.8,59.88909692865411,10.0
6,13,40,27,0.3125,0.9489843988178188,10.0,32.0,30.367500762170202,10.0
7,14,49,35,0.636659967164964,0.9182585390152329,40.746237898557695,64.0,58.768546496974906,10.0
8,14,44,30,0.22727272727272727,0.8433553953748715,15.0,66.0,55.66145609474152,10.0
9,14,41,27,0.974025974025974,0.961608691192637,75.0,77.0,74.04386922183305,10.0
10,14,36,22,0.42862072359603065,0.9648213480079494,24.645691606771763,57.5,55.47722751045709,10.0
11,15,42,27,0.7533085100920851,0.8401100680238255,43.315239330294894,57.5,48.30632891136997,10.0
12,15,38,23,0.8279232138502541,0.9136577926753244,26.493542843208132,32.0,29.237049365610382,10.0
13,15,43,28,0.8804744179997406,0.8943275621477599,45.78466973598651,52.0,46.50503323168351,10.0
14,15,40,25,0.7972901648264671,0.9091178742174069,46.24282955993509,58.0,52.7288367046096,10.0
15,16,35,19,0.631022546877932,0.891543463810713,40.890261037689996,64.8,57.7720164549342,10.0
16,16,37,21,0.7952726349544794,0.8565502717401066,46.12581282735981,58.0,49.67991576092618,10.0
17,16,38,22,0.7713786631698365,0.8974595376006244,44.3542731322656,57.5,51.603923412035904,10.0
18,17,36,19,0.7676441629600294,0.926913996826367,44.13953937020169,57.5,53.2975548175161,10.0
19,17,37,20,0.83542216789792,0.8863484770128308,43.44195273069184,52.0,46.0901208046672,10.0
20,18,41,23,0.8183186644223006,0.9229812903372684,47.053323204282286,57.5,53.07142419439293,10.0
21,18,42,24,0.6020620824938616,0.9609113419859997,27.875474419465792,46.3,44.49019513395179,10.0
22,19,39,20,0.7320559183801875,0.8813363589569309,38.06690775576975,52.0,45.8294906657604,10.0
23,27,42,15,0.2727272727272727,0.9031916254474956,18.0,66.0,59.61064727953471,10.0
24,33,48,15,0.8216263712041851,0.9270345270794915,47.243516344240646,57.5,53.30448530707076,10.0
25,35,54,19,0.9413580246913581,0.8570530191160326,61.0,64.8,55.53703563871891,10.0
26,37,50,13,0.6840202011752426,0.9251753207940757,35.56905046111262,52.0,48.10911668129194,10.0
27,39,53,14,0.7841964650761452,0.9121851690375591,45.091296741878345,57.5,52.45064721965965,10.0
28,39,53,14,0.8695596199982786,0.8926160666542574,49.999678149901015,57.5,51.3254238326198,10.0
29,39,53,14,0.739480546408126,0.9366248189620875,47.326754970120064,64.0,59.9439884135736,10.0
30,42,60,18,0.33766233766233766,0.8691142129588089,26.0,77.0,66.92179439782828,10.0
31,42,64,22,0.7120363545515814,0.8950848399238265,46.994399400404376,66.0,59.075599434972546,10.0
32,42,54,12,0.6990744262657126,0.9100489621321084,40.54631672341133,58.0,52.782839803662284,10.0
33,43,58,15,0.8,0.8807399927365467,60.0,75.0,66.055499455241,10.0
34,43,62,19,0.5299310080249446,0.9313713174305456,20.66730931297284,39.0,36.323481379791275,10.0
35,44,56,12,0.1851851851851852,0.8635491337686102,12.0,64.8,55.957983868205936,10.0
36,45,68,23,0.7689368384427048,0.8642450116366142,44.59833662967688,58.0,50.12621067492362,10.0
37,46,69,23,0.6666666666666666,0.9609402317416311,44.0,66.0,63.422055294947654,10.0
38,47,66,19,0.4834941573209153,0.9506300935299689,27.800914045952627,57.5,54.66123037797321,10.0
39,47,64,17,0.49342977835881574,0.9357305683027284,31.579505814964207,64.0,59.88675637137462,10.0
40,48,69,21,0.2160493827160494,0.9424354658459664,14.0,64.8,61.069818186818615,10.0
41,48,65,17,0.711654086115509,0.9251003965188386,46.11518478028498,64.8,59.946505694420736,10.0
42,50,76,26,0.6103896103896104,0.8570949033572688,47.0,77.0,65.9963075585097,10.0
43,51,89,38,0.46536094962670116,0.871743342410551,24.19876938058846,52.0,45.330653805348646,10.0
44,51,83,32,0.6111883709494735,0.8928475835999854,35.14333132959473,57.5,51.33873605699916,10.0
45,51,88,37,0.17391304347826086,0.8538737244721841,10.0,57.5,49.097739157150585,10.0
46,53,109,56,0.7210412897557386,0.8809297002449622,41.45987416095497,57.5,50.653457764085324,10.0
47,55,99,44,0.5565217391304348,0.907383912465599,32.0,57.5,52.17457496677194,10.0
48,55,100,45,0.6599330646203294,0.9341367701379971,37.94615121566894,57.5,53.71286428293483,10.0
49,56,101,45,0.7160625755004539,0.8847665691533215,27.926440444517702,39.0,34.50589619697954,10.0
50,56,100,44,0.6290673417506328,0.8632650288715044,24.53362632827468,39.0,33.66733612598867,10.0
51,57,111,54,0.5712794458849879,0.896572347386457,32.8485681383868,57.5,51.552909974721274,10.0
52,59,111,52,0.5648347166503953,0.892836957369338,36.1494218656253,64.0,57.14156527163763,10.0
53,63,107,44,0.5964775617380406,0.8964083700429681,23.262624907783582,39.0,34.959926431675754,10.0
54,71,105,34,0.7276059837428157,0.9121100820712786,37.83551115462642,52.0,47.42972426770649,10.0
55,73,107,34,0.7132091786194695,0.945782705379115,37.08687728821241,52.0,49.18070067971398,10.0
