ID,start_time,departure_time,TotalChargeTime,SOC_initial,SOC_departure,Battery_at_arrival,Battery_capacity,Desired_capacity,Min_battery_capacity
0,4,37,33,0.3600794903379499,0.849536822938739,14.043100123180047,39.0,33.13193609461082,10.0
1,4,28,24,0.21598272138228944,0.9303247501335309,10.0,46.3,43.07403593118248,10.0
2,5,30,25,0.5391427606322061,0.9084804998651569,17.252568340230596,32.0,29.07137599568502,10.0
3,6,30,24,0.3125,0.8731521549553647,10.0,32.0,27.94086895857167,10.0
4,11,27,16,0.605253725683591,0.9060099661809917,34.80208922680649,57.5,52.09557305540702,10.0
5,12,37,25,0.2777777777777778,0.9235292096653057,18.0,64.8,59.84469278631181,10.0
6,13,34,21,0.3186473879302333,0.9353625840909313,18.322224805988412,57.5,53.78334858522855,10.0
7,14,40,26,0.961038961038961,0.8960552325236998,74.0,77.0,68.99625290432488,10.0
8,14,40,26,0.7523306795536719,0.9029867597788556,49.65382485054235,66.0,59.59712614540447,10.0
9,15,48,33,0.715538758597202,0.9066635280895771,46.36691155709868,64.8,58.751796620204594,10.0
10,15,37,22,0.7359243259109705,0.9549008038018441,42.3156487398808,57.5,54.90679621860603,10.0
11,15,43,28,0.296875,0.923977434238877,19.0,64.0,59.13455579128813,10.0
12,16,38,22,0.7349749252866276,0.9081446111056883,42.6285456666244,58.0,52.672387444129924,10.0
13,17,40,23,0.5679593835787373,0.9063826342157878,29.53388794609434,52.0,47.13189697922097,10.0
14,17,37,20,0.12987012987012986,0.8766878684658009,10.0,77.0,67.50496587186667,10.0
15,17,38,21,0.7476322995151292,0.9026869411742419,47.84846716896827,64.0,57.77196423515148,10.0
16,18,37,19,0.6901146280641078,0.8877293807284388,44.71942789855419,64.8,57.52486387120283,10.0
17,18,42,24,0.850904867898279,0.9149537900688347,48.92702990415104,57.5,52.609842928957995,10.0
18,18,44,26,0.65625,0.918102834548987,42.0,64.0,58.75858141113517,10.0
19,19,39,20,0.9739130434782609,0.900207895161941,56.0,57.5,51.76195397181161,10.0
20,20,36,16,0.7692307692307693,0.880861604575547,30.0,39.0,34.353602578446335,10.0
21,20,35,15,0.5391304347826087,0.8759105678983437,31.0,57.5,50.36485765415476,10.0
22,22,38,16,0.6379310344827587,0.8863168616000573,37.0,58.0,51.40637797280332,10.0
23,22,40,18,0.2932098765432099,0.9235695053279381,19.0,64.8,59.84730394525039,10.0
24,29,40,11,0.8080671760489061,0.8981388258533998,46.4638626228121,57.5,51.64298248657049,10.0
25,32,46,14,0.6857034753509147,0.889777505698465,39.4279498326776,57.5,51.16220657766174,10.0
26,34,51,17,0.7174987031237332,0.9203581926805634,41.25617542961466,57.5,52.920596079132395,10.0
27,34,50,16,0.5900735580093024,0.8886107344402285,27.320405735830697,46.3,41.14267700458258,10.0
28,36,54,18,0.8272138228941684,0.9194220943312987,38.3,46.3,42.569242967539125,10.0
29,37,56,19,0.7712135887337881,0.9653012065682877,44.73038814655971,58.0,55.98746998096068,10.0
30,40,52,12,0.8681075209849454,0.8977271649228367,49.91618245663436,57.5,51.619311983063106,10.0
31,41,58,17,0.9038461538461539,0.8820052102079379,47.0,52.0,45.86427093081277,10.0
32,42,57,15,0.7870720933420906,0.9135416244685325,45.25664536717021,57.5,52.52864340694062,10.0
33,42,54,12,0.5998720249937336,0.9029667699096001,34.792577449636546,58.0,52.372072654756806,10.0
34,42,54,12,0.9090909090909091,0.9180565954768727,70.0,77.0,70.6903578517192,10.0
35,42,59,17,0.7146759709917538,0.9116679114930775,45.739262143472246,64.0,58.34674633555696,10.0
36,43,55,12,0.8639436699838859,0.8625514554253219,44.92507083916207,52.0,44.85267568211674,10.0
37,44,63,19,0.36363636363636365,0.9165188191733741,24.0,66.0,60.490242065442686,10.0
38,44,59,15,0.8129623095890658,0.8579024351488609,46.74533280137128,57.5,49.3293900210595,10.0
39,45,60,15,0.5806967237741455,0.908454034765701,37.62914770056462,64.8,58.86782145281742,10.0
40,47,60,13,0.8448275862068966,0.9505160823030132,49.0,58.0,55.129932773574765,10.0
41,47,66,19,0.7315389166440357,0.9172729044161732,42.42925716535407,58.0,53.201828456138045,10.0
42,48,65,17,0.6833669918077526,0.8793543898983025,39.63528552484965,58.0,51.00255461410155,10.0
43,48,70,22,0.6105909243848622,0.8931687327605782,40.299001009400904,66.0,58.94913636219816,10.0
44,49,74,25,0.5713362269809019,0.9190178975806161,32.85183305140186,57.5,52.84352911088543,10.0
45,50,74,24,0.18181818181818182,0.8656887231134265,14.0,77.0,66.65803167973384,10.0
