ID,start_time,departure_time,TotalChargeTime,SOC_initial,SOC_departure,Battery_at_arrival,Battery_capacity,Desired_capacity,Min_battery_capacity
0,9,35,26,0.30684906312660365,0.9395892787992374,17.64382112977971,57.5,54.026383530956146,10.0
1,10,35,25,0.8434782608695652,0.9367594518011545,48.5,57.5,53.86366847856638,10.0
2,11,34,23,0.8152735555559761,0.8947775799679382,46.87822944446863,57.5,51.44971084815644,10.0
3,12,40,28,0.7025633003479915,0.9206351291117671,40.39738977000951,57.5,52.93651992392661,10.0
4,12,36,24,0.3703703703703704,0.8957989862352065,24.0,64.8,58.047774308041376,10.0
5,13,38,25,0.8313366432072283,0.8984861763670174,32.422129085081906,39.0,35.04096087831368,10.0
6,13,34,21,0.720186001435588,0.8563510543279681,46.09190409187763,64.0,54.80646747698996,10.0
7,14,40,26,0.833874185511395,0.8910583584081302,47.94776566690521,57.5,51.23585560846749,10.0
8,14,33,19,0.8058323718373486,0.9294123025896921,46.73827756656622,58.0,53.90591355020214,10.0
9,15,37,22,0.32,0.8690244749386349,24.0,75.0,65.17683562039761,10.0
10,16,37,21,0.7692307692307693,0.9245642589514489,30.0,39.0,36.05800609910651,10.0
11,16,41,25,0.5512479708029338,0.9156849024907917,21.498670861314416,39.0,35.71171119714088,10.0
12,16,39,23,0.6374192624442009,0.848917304475236,41.30476820638422,64.8,55.00984132999529,10.0
13,17,40,23,0.822243254264113,0.8941604300423073,47.690108747318554,58.0,51.86130494245382,10.0
14,18,41,23,0.8,0.9580946474427647,60.0,75.0,71.85709855820735,10.0
15,18,42,24,0.8347325502099597,0.9279845982871574,47.99712163707269,57.5,53.35911440151155,10.0
16,18,45,27,0.3246753246753247,0.8790800991266987,25.0,77.0,67.6891676327558,10.0
17,19,37,18,0.8638757064170035,0.9103277951567839,49.6728531189777,57.5,52.343848221515074,10.0
18,19,46,27,0.7772665023747366,0.8886722753844942,45.08145713773472,58.0,51.54299197230066,10.0
19,19,39,20,0.6472685273207988,0.9473034584678888,37.21794032094593,57.5,54.4699488619036,10.0
20,20,48,28,0.6978834176641631,0.9205803215560522,40.12829651568938,57.5,52.933368489473,10.0
21,20,43,23,0.1697530864197531,0.9371835672844274,11.0,64.8,60.72949516003089,10.0
22,21,37,16,0.7431700715468106,0.8760333506796139,47.56288457899588,64.0,56.06613444349529,10.0
23,22,44,22,0.7596259288724008,0.9122107418267368,48.61605944783365,64.0,58.381487476911154,10.0
24,30,45,15,0.605432166506869,0.9003122647571401,34.81234957414497,57.5,51.76795522353556,10.0
25,37,48,11,0.8,0.8915421120902391,46.0,57.5,51.26367144518875,10.0
26,37,50,13,0.8793103448275862,0.8963961043574022,51.0,58.0,51.99097405272933,10.0
27,41,59,18,0.5764863526797585,0.9371197629097542,43.23647645098188,75.0,70.28398221823156,10.0
28,42,54,12,0.15625,0.9506605418779637,10.0,64.0,60.842274680189675,10.0
29,42,60,18,0.7650869111796545,0.908777284100383,48.96556231549789,64.0,58.161746182424515,10.0
