ID,start_time,departure_time,TotalChargeTime,SOC_initial,SOC_departure,Battery_at_arrival,Battery_capacity,Desired_capacity,Min_battery_capacity
0,8,34,26,0.7549699093792218,0.918507867109194,48.92205012777357,64.8,59.51930978867577,10.0
1,8,19,11,0.6612261958133502,0.8778990970657741,43.64092892368111,66.0,57.94134040634109,10.0
2,9,32,23,0.6596178872625301,0.9071104991100085,25.725097603238677,39.0,35.37730946529033,10.0
3,10,28,18,0.39025125089756085,0.9291203217405481,22.63457255205853,58.0,53.88897866095179,10.0
4,10,40,30,0.6561057999844229,0.9144267964064864,41.99077119900306,64.0,58.52331497001513,10.0
5,11,41,30,0.8571428571428571,0.931317640524808,66.0,77.0,71.71145832041022,10.0
6,12,39,27,0.6273993591792966,0.8537890501686805,40.15355898747498,64.0,54.64249921079555,10.0
7,12,37,25,0.6245157729443371,0.8794587963033004,36.22191483077155,58.0,51.00861018559142,10.0
8,13,31,18,0.5,0.8736871508221539,16.0,32.0,27.957988826308924,10.0
9,13,39,26,0.5922687583289805,0.9094838019867514,34.35158798308087,58.0,52.75006051523158,10.0
10,14,41,27,0.6579508382053586,0.9374839753760713,49.34631286540189,75.0,70.31129815320534,10.0
11,14,37,23,0.7532467532467533,0.8748540323052103,58.0,77.0,67.3637604875012,10.0
12,14,37,23,0.7338335670069001,0.9168570062242765,42.19543010289675,57.5,52.7192778578959,10.0
13,14,35,21,0.84375,0.9113530014823124,27.0,32.0,29.163296047433995,10.0
14,14,39,25,0.7751615987934847,0.9064676922239465,44.571791930625366,57.5,52.12189230287692,10.0
15,14,39,25,0.18666666666666668,0.8622664752995632,14.0,75.0,64.66998564746724,10.0
16,15,40,25,0.7815743137935491,0.9134933240598809,44.940523043129076,57.5,52.52586613344315,10.0
17,16,38,22,0.7094936431133171,0.9147498860427141,41.15063130057239,58.0,53.055493390477416,10.0
18,16,37,21,0.8080158222805706,0.9531973819689094,37.411132571590414,46.3,44.1330387851605,10.0
19,17,40,23,0.7931034482758621,0.8909052072744145,46.0,58.0,51.67250202191604,10.0
20,17,39,22,0.508693030278539,0.9242010091335352,19.83902818086302,39.0,36.043839356207876,10.0
21,18,41,23,0.46296296296296297,0.9011835334004352,30.0,64.8,58.3966929643482,10.0
22,18,37,19,0.3125,0.8781709138806352,20.0,64.0,56.20293848836065,10.0
23,20,40,20,0.6708909104046473,0.897581200746097,38.91167280346954,58.0,52.05970964327363,10.0
24,24,38,14,0.6921730198044498,0.9084980736228597,44.85281168332834,64.8,58.87067517076131,10.0
25,25,36,11,0.7789021441557475,0.9182808318562755,49.84973722596784,64.0,58.76997323880163,10.0
26,34,48,14,0.6363636363636364,0.8351541800488798,42.0,66.0,55.12017588322606,10.0
27,38,56,18,0.8434782608695652,0.9350766144930998,48.5,57.5,53.766905333353236,10.0
28,38,55,17,0.7425668588049483,0.902289631869789,42.69759438128453,57.5,51.88165383251287,10.0
29,38,52,14,0.7233115597685636,0.8731035377593922,41.59041468669241,57.5,50.20345342116505,10.0
30,41,55,14,0.7296489963734755,0.9139777219582981,42.319641789661574,58.0,53.01070787358129,10.0
31,41,58,17,0.7208743692536042,0.9082244776622526,41.81071341670904,58.0,52.67701970441065,10.0
32,41,55,14,0.792797173140104,0.8815550084896977,45.98223604212603,58.0,51.13019049240247,10.0
33,42,55,13,0.6646382913649496,0.9150562694671704,25.920893363233034,39.0,35.687194509219644,10.0
34,42,56,14,0.7901501281863359,0.870536996194574,45.433632370714314,57.5,50.055877281188,10.0
35,42,56,14,0.7191724702845516,0.9104147553716817,41.71200327650399,58.0,52.80405581155754,10.0
36,42,60,18,0.8071327328253911,0.9397662400249667,46.41013213745999,57.5,54.03655880143558,10.0
