ID,start_time,departure_time,TotalChargeTime,SOC_initial,SOC_departure,Battery_at_arrival,Battery_capacity,Desired_capacity,Min_battery_capacity
0,11,33,22,0.7844997089149326,0.8771901399547205,45.108733262608624,57.5,50.43843304739643,10.0
1,12,30,18,0.613230017820539,0.9111694434047746,40.47318117615557,66.0,60.13718326471512,10.0
2,13,37,24,0.5070506411355025,0.8398288586161031,23.476444684573764,46.3,38.88407615392557,10.0
3,13,37,24,0.23148148148148148,0.8834810579400311,15.0,64.8,57.24957255451401,10.0
4,13,32,19,0.7339345129251706,0.9261364692617257,46.97180882721092,64.0,59.27273403275044,10.0
5,14,36,22,0.96,0.8728549472846795,72.0,75.0,65.46412104635097,10.0
6,14,30,16,0.7327528628418134,0.8551031662569908,46.89618322187606,64.0,54.72660264044741,10.0
7,14,38,24,0.8582691148244526,0.8419225479538167,49.350474102406025,57.5,48.41054650734446,10.0
8,14,45,31,0.4805194805194805,0.9650171380562317,37.0,77.0,74.30631963032984,10.0
9,14,41,27,0.64,0.857463948934254,48.0,75.0,64.30979617006905,10.0
10,14,33,19,0.5324463181628587,0.8777023157005346,30.8818864534458,58.0,50.90673431063101,10.0
11,14,35,21,0.5218112121636036,0.9083565412784764,30.26505030548901,58.0,52.68467939415163,10.0
12,14,41,27,0.5474743648698358,0.9190929078077608,25.348063093473396,46.3,42.55400163149932,10.0
13,14,34,20,0.6773199942973828,0.962219851708877,43.3484796350325,64.0,61.58207050936813,10.0
14,16,35,19,0.4935064935064935,0.911924330008738,38.0,77.0,70.21817341067282,10.0
15,16,41,25,0.6366263296999589,0.9236143892937111,29.475799065108095,46.3,42.76334622429882,10.0
16,16,41,25,0.6553385295172347,0.9238007328473335,41.94166588910302,64.0,59.12324690222935,10.0
17,17,38,21,0.15625,0.9118628831006735,10.0,64.0,58.359224518443106,10.0
18,18,40,22,0.830334961711346,0.9422760739160713,38.444508727235316,46.3,43.6273822223141,10.0
19,19,40,21,0.6832900703075855,0.9393020365777506,39.289179042686165,57.5,54.00986710322066,10.0
20,19,37,18,0.5194805194805194,0.8882736145727911,40.0,77.0,68.39706832210491,10.0
21,20,38,18,0.609375,0.9118941359418875,39.0,64.0,58.3612247002808,10.0
22,21,43,22,0.5995784953623601,0.8600115821231747,34.475763483335705,57.5,49.45066597208255,10.0
23,30,46,16,0.7216025322783733,0.8476484045459152,41.85294687214565,58.0,49.16360746366308,10.0
24,34,53,19,0.8334279928513187,0.8292990934454616,47.922109588950825,57.5,47.68469787311404,10.0
25,36,51,15,0.6617750349053547,0.9408130533310173,38.38295202451057,58.0,54.567157093199,10.0
26,37,55,18,0.6379310344827587,0.819128200948844,37.0,58.0,47.50943565503295,10.0
27,38,53,15,0.6883116883116883,0.9224905273995389,53.0,77.0,71.0317706097645,10.0
28,39,54,15,0.7407407407407408,0.8738906379344682,48.0,64.8,56.62811333815354,10.0
29,39,55,16,0.8113169271682881,0.9178232172357278,46.65072331217657,57.5,52.77483499105435,10.0
30,42,56,14,0.33766233766233766,0.9037472508812664,26.0,77.0,69.58853831785751,10.0
31,42,58,16,0.772986810608561,0.8872532638147164,44.44674160999226,57.5,51.01706266934619,10.0
32,43,63,20,0.5210339009282177,0.895370940865171,24.123869612976478,46.3,41.45567456205742,10.0
33,43,63,20,0.7793798644913674,0.9514131109267531,44.81434220825363,57.5,54.7062538782883,10.0
34,43,57,14,0.7575682720615674,0.8764646836953929,43.93895977957091,58.0,50.834951654332784,10.0
35,43,58,15,0.5,0.89957027369301,29.0,58.0,52.17507587419458,10.0
36,44,64,20,0.6531474638034287,0.9273600499375467,37.88255290059887,58.0,53.78688289637771,10.0
37,46,63,17,0.7450089717509097,0.8973659170924594,23.840287096029112,32.0,28.7157093469587,10.0
38,46,66,20,0.8448275862068966,0.8715107660134165,49.0,58.0,50.54762442877816,10.0
39,46,68,22,0.703125,0.9221556424822649,45.0,64.0,59.01796111886495,10.0
40,47,71,24,0.18181818181818182,0.8957984173123653,14.0,77.0,68.97647813305213,10.0
41,47,71,24,0.8448275862068966,0.9007824655958663,49.0,58.0,52.245383004560246,10.0
42,47,72,25,0.8084534986244241,0.9356919014913326,46.8903029202166,58.0,54.27013028649729,10.0
43,48,69,21,0.5218439557183792,0.9230876168415851,34.44170107741302,66.0,60.92378271154462,10.0
44,48,66,18,0.15625,0.9194284216193422,10.0,64.0,58.8434189836379,10.0
45,50,76,26,0.5367581630621052,0.8361601036732558,17.176261217987367,32.0,26.757123317544185,10.0
46,53,109,56,0.6142429244319374,0.9402886860574513,35.62608961705237,58.0,54.53674379133218,10.0
47,55,110,55,0.8686297125926857,0.8704055911255737,49.94620847407943,57.5,50.048321489720486,10.0
48,56,105,49,0.5849819929634786,0.9366329312268661,30.41906363410089,52.0,48.70491242379703,10.0
49,56,107,51,0.6538745601331161,0.8777103216867194,42.371071496625916,64.8,56.87562884529941,10.0
50,56,95,39,0.3596307357296967,0.8470564523255613,14.025598693458171,39.0,33.03520164069689,10.0
51,57,99,42,0.7290887652542457,0.9610985869957781,47.24495198847512,64.8,62.27918843732642,10.0
52,57,102,45,0.2782608695652174,0.8911457985792987,16.0,57.5,51.24088341830967,10.0
53,58,100,42,0.7025737343365689,0.9046689404556848,40.39798972435271,57.5,52.01846407620187,10.0
54,59,101,42,0.6759568286645408,0.9040024075115265,38.86751764821109,57.5,51.98013843191277,10.0
55,63,107,44,0.6587760315477149,0.9039647255040376,34.25635364048117,52.0,47.00616572620996,10.0
56,68,104,36,0.7666099591243655,0.901935807663628,44.080072649651015,57.5,51.86130894065861,10.0
57,68,107,39,0.7357520124846887,0.9051995626185129,48.55963282398945,66.0,59.74317113282185,10.0
58,72,107,35,0.7055455899675677,0.9331699295413071,45.719354229898386,64.8,60.469411434276694,10.0
