ID,start_time,departure_time,TotalChargeTime,SOC_initial,SOC_departure,Battery_at_arrival,Battery_capacity,Desired_capacity,Min_battery_capacity
0,4,32,28,0.6992667105553096,0.896363566777628,44.75306947553982,64.0,57.36726827376819,10.0
1,10,31,21,0.47625056264454835,0.893609772422231,24.765029257516513,52.0,46.46770816595601,10.0
2,12,35,23,0.5814955767589471,0.8930032762950791,33.43599566363946,57.5,51.34768838696705,10.0
3,12,37,25,0.45454545454545453,0.8814696259850896,35.0,77.0,67.8731612008519,10.0
4,12,30,18,0.7356197394071569,0.8972852541603412,48.55090280087235,66.0,59.22082677458252,10.0
5,13,44,31,0.3466666666666667,0.9012353829828232,26.0,75.0,67.59265372371175,10.0
6,13,39,26,0.8620689655172413,0.8577928337027937,50.0,58.0,49.75198435476204,10.0
7,14,34,20,0.4851486339973991,0.8664601095852653,25.227728967864753,52.0,45.055925698433796,10.0
8,14,37,23,0.83860805662327,0.9557348029702617,48.63926728414966,58.0,55.43261857227518,10.0
9,14,40,26,0.2727272727272727,0.8937939453196553,18.0,66.0,58.990400391097246,10.0
10,15,41,26,0.7695484298737395,0.9349253450136865,44.249034717740024,57.5,53.75820733828697,10.0
11,15,33,18,0.3787878787878788,0.879242192076992,25.0,66.0,58.029984677081465,10.0
12,15,36,21,0.6831380824854756,0.909278800644834,39.280439742914844,57.5,52.28353103707796,10.0
13,15,41,26,0.6516698174607534,0.8479108128958679,37.47101450399332,57.5,48.7548717415124,10.0
14,15,43,28,0.5322294174105097,0.9149517805025432,27.675929705346505,52.0,47.577492586132244,10.0
15,16,38,22,0.527054873991773,0.9314440683664301,33.73151193547347,64.0,59.61242037545153,10.0
16,16,41,25,0.8425442962795981,0.9145375263779785,48.44629703607689,57.5,52.58590776673376,10.0
17,17,41,24,0.45035822780037904,0.9387436594163941,23.41862784561971,52.0,48.8146702896525,10.0
18,17,39,22,0.7460322112088348,0.9128216197382067,42.896852144508,57.5,52.48724313494689,10.0
19,20,47,27,0.16883116883116883,0.9004081735191576,13.0,77.0,69.33142936097514,10.0
20,21,41,20,0.12987012987012986,0.902066626611099,10.0,77.0,69.45913024905462,10.0
21,24,35,11,0.7967646966468686,0.9197275355445075,46.212352405518374,58.0,53.34419706158143,10.0
22,24,39,15,0.7475378767729705,0.9101484655218001,43.35719685283229,58.0,52.7886110002644,10.0
23,26,41,15,0.45145198427686634,0.8683485788712586,17.606627386797786,39.0,33.86559457597909,10.0
24,29,48,19,0.8620689655172413,0.9208723922303591,50.0,58.0,53.41059874936083,10.0
25,34,55,21,0.6763469598802786,0.91076214123727,39.22812367305616,58.0,52.82420419176166,10.0
26,36,53,17,0.5580217923161228,0.9002125811991494,25.836408984236485,46.3,41.67984250952061,10.0
27,36,55,19,0.2932098765432099,0.9321464287592042,19.0,64.8,60.40308858359643,10.0
28,37,54,17,0.6907097167104759,0.8894887895920754,31.97985988369503,46.3,41.18333095811309,10.0
29,38,49,11,0.5185233251097466,0.9724039287205849,16.592746403511892,32.0,31.116925719058717,10.0
30,42,54,12,0.7043637446753315,0.8958816523262062,36.62691472311724,52.0,46.585845920962726,10.0
31,42,56,14,0.801320938129538,0.8803050121107375,25.642270020145215,32.0,28.1697603875436,10.0
32,42,58,16,0.6784704860981742,0.9303981035080585,39.012052950645014,57.5,53.497890951713366,10.0
33,43,56,13,0.766256864342591,0.9056549047741547,49.040439317925824,64.0,57.9619139055459,10.0
34,44,62,18,0.7273406778907218,0.8932891558404797,41.8220889787165,57.5,51.364126460827585,10.0
35,44,61,17,0.7848663865430822,0.9309998562901747,36.3393136969447,46.3,43.10529334623509,10.0
36,45,65,20,0.4696969696969697,0.9350932815191658,31.0,66.0,61.71615658026494,10.0
37,45,68,23,0.875,0.844284218476256,56.0,64.0,54.034189982480385,10.0
38,45,66,21,0.7070752512789524,0.8995752925342125,45.252816081852956,64.0,57.5728187221896,10.0
39,46,63,17,0.8640061584501865,0.8818842010019418,49.68035411088572,57.5,50.708341557611654,10.0
40,46,65,19,0.46110547516702677,0.9350593751721825,21.349183500233337,46.3,43.29324907047205,10.0
41,47,72,25,0.6674767748566832,0.9150050477479084,38.37991455425929,57.5,52.61279024550473,10.0
42,47,75,28,0.640625,0.9135642201654703,41.0,64.0,58.4681100905901,10.0
