ID,start_time,departure_time,TotalChargeTime,SOC_initial,SOC_departure,Battery_at_arrival,Battery_capacity,Desired_capacity,Min_battery_capacity
0,9,33,24,0.7186985501526298,0.9335994413668399,41.68451590885253,58.0,54.14876759927672,10.0
1,10,28,18,0.6635802469135803,0.8980021781679042,43.0,64.8,58.190541145280186,10.0
2,10,34,24,0.5276553661187694,0.9036864395769959,30.34018355182924,57.5,51.96197027567727,10.0
3,11,42,31,0.7970675984066447,0.9145088048648152,46.22992070758539,58.0,53.041510682159284,10.0
4,11,35,24,0.1851851851851852,0.856034795396231,12.0,64.8,55.471054741675765,10.0
5,12,33,21,0.4734778645808761,0.913155506983735,24.620848958205556,52.0,47.48408636315422,10.0
6,12,40,28,0.808999782154616,0.8877123401196938,42.06798867204003,52.0,46.16104168622408,10.0
7,13,39,26,0.2564102564102564,0.91977258699083,10.0,39.0,35.87113089264237,10.0
8,14,40,26,0.22666666666666666,0.8720149572378528,17.0,75.0,65.40112179283896,10.0
9,14,39,25,0.8333333333333334,0.8442419843872615,54.0,64.8,54.706880588294545,10.0
10,14,37,23,0.6897113861910285,0.8616618708541368,40.00326039907965,58.0,49.97638850953994,10.0
11,14,42,28,0.4758876921452914,0.9642173774807979,27.363542298354258,57.5,55.44249920514588,10.0
12,15,37,22,0.5739204911728778,0.9150947945041414,33.28738848802691,58.0,53.075498081240205,10.0
13,15,38,23,0.56,0.9253422323976142,42.0,75.0,69.40066742982106,10.0
14,15,33,18,0.1724137931034483,0.8930044440361357,10.0,58.0,51.79425775409587,10.0
15,15,34,19,0.6388800309174366,0.868743364780868,36.735601777752606,57.5,49.95274347489991,10.0
16,15,37,22,0.6917045886269062,0.8485326149460031,39.77301384604711,57.5,48.79062535939518,10.0
17,15,35,20,0.6650864291530212,0.9221298513251449,30.79350166978488,46.3,42.69461211635421,10.0
18,16,41,25,0.16883116883116883,0.8886800575273247,13.0,77.0,68.428364429604,10.0
19,16,42,26,0.6753246753246753,0.8365646486930745,52.0,77.0,64.41547794936673,10.0
