ID,start_time,departure_time,TotalChargeTime,SOC_initial,SOC_departure,Battery_at_arrival,Battery_capacity,Desired_capacity,Min_battery_capacity
0,3,34,31,0.6973994641475958,0.8637703828918294,46.02836463374132,66.0,57.00884527086074,10.0
1,11,42,31,0.6590743410595113,0.8483001934274748,49.43057557946335,75.0,63.62251450706061,10.0
2,12,33,21,0.8608695652173913,0.9181170567312532,49.5,57.5,52.79173076204706,10.0
3,12,33,21,0.573109136115209,0.8912636996802932,33.24032989468212,58.0,51.693294581457,10.0
4,13,39,26,0.7926439838533643,0.9503527805656602,45.57702907156845,57.5,54.64528488252546,10.0
5,15,34,19,0.4166666666666667,0.9411397739131274,27.0,64.8,60.98585734957065,10.0
6,15,37,22,0.7979362512902491,0.9346170203983182,45.881334449189325,57.5,53.74047867290329,10.0
7,15,38,23,0.12987012987012986,0.9044171027832988,10.0,77.0,69.640116914314,10.0
8,16,37,21,0.7400277077300478,0.8661010654200482,42.92160704834277,58.0,50.233861794362795,10.0
9,16,42,26,0.570413401858535,0.84593079974465,29.66149689664382,52.0,43.9884015867218,10.0
10,16,35,19,0.5573205956369203,0.9042188177742659,32.32459454694138,58.0,52.444691430907426,10.0
11,16,46,30,0.44155844155844154,0.8946727807595063,34.0,77.0,68.88980411848199,10.0
12,17,38,21,0.5277327999287994,0.8842613839483571,20.581579197223178,39.0,34.48619397398593,10.0
13,17,38,21,0.5832896579922744,0.9105883631379519,18.66526905575278,32.0,29.13882762041446,10.0
14,18,41,23,0.5700889088886382,0.8487155719212741,29.644623262209187,52.0,44.133209739906256,10.0
15,18,40,22,0.7048676745773053,0.8982014890306202,22.55576558647377,32.0,28.742447648979848,10.0
16,18,39,21,0.7278778043371178,0.8776678777020832,41.852973749384276,57.5,50.46590296786979,10.0
17,18,44,26,0.34375,0.8630099111200269,22.0,64.0,55.23263431168172,10.0
18,19,43,24,0.1724137931034483,0.9268983627418858,10.0,58.0,53.760105039029376,10.0
19,20,40,20,0.2608695652173913,0.9068287010257136,15.0,57.5,52.14265030897853,10.0
20,20,41,21,0.7608913066811948,0.8871257833190433,43.7512501341687,57.5,51.00973254084499,10.0
21,20,43,23,0.6802238585529061,0.9363030017165644,39.112871866792105,57.5,53.83742259870245,10.0
22,21,42,21,0.572326908045548,0.8564833163380706,32.90879721261901,57.5,49.247790689439064,10.0
23,23,44,21,0.390625,0.8989246501233715,25.0,64.0,57.53117760789578,10.0
24,24,39,15,0.5864197530864198,0.9477690415109703,38.0,64.8,61.41543388991087,10.0
25,35,46,11,0.7050405280679828,0.9574526674500214,40.892350627943,58.0,55.53225471210124,10.0
26,36,51,15,0.7348826716378469,0.9163614264489247,34.02506769683231,46.3,42.42753404458521,10.0
27,39,57,18,0.7094326736194307,0.8632073406944949,36.8904990282104,52.0,44.88678171611373,10.0
28,40,54,14,0.5066666666666667,0.9225149331566048,38.0,75.0,69.18861998674537,10.0
29,40,58,18,0.7958606186810628,0.9228983444889658,45.761985574161116,57.5,53.06665480811553,10.0
30,40,55,15,0.6945084501978497,0.8930080601529999,39.93423588637636,57.5,51.347963458797494,10.0
31,41,58,17,0.7565206159912925,0.9318381455541389,43.499935419499316,57.5,53.58069336936299,10.0
32,41,61,20,0.5978897698586477,0.8692237655593722,19.132472635476727,32.0,27.81516049789991,10.0
33,42,58,16,0.4,0.9551054659000222,23.0,57.5,54.91856428925128,10.0
34,43,62,19,0.265625,0.9025225352913767,17.0,64.0,57.76144225864811,10.0
35,43,58,15,0.6664264578870753,0.8724516724365526,43.18443447108248,64.8,56.53486837388861,10.0
36,44,60,16,0.6136655144869638,0.8838064371618288,46.02491358652229,75.0,66.28548278713716,10.0
37,44,62,18,0.9393939393939394,0.8727300960963764,62.0,66.0,57.60018634236084,10.0
38,45,64,19,0.8653846153846154,0.921694510270484,45.0,52.0,47.928114534065166,10.0
39,46,65,19,0.6606304674055411,0.8877467389972837,38.31656710952139,58.0,51.489310861842455,10.0
40,49,73,24,0.5565217391304348,0.8860657921933252,32.0,57.5,50.948783051116195,10.0
41,50,75,25,0.3652173913043478,0.9161805882900046,21.0,57.5,52.68038382667526,10.0
42,50,70,20,0.7903685852535439,0.8754417216265964,36.59406549723908,46.3,40.53295171131141,10.0
43,50,81,31,0.47545082707910535,0.9048461349093654,30.809213594726025,64.8,58.634029542126875,10.0
44,50,76,26,0.7227651763418057,0.9296335683646675,41.92038022782473,58.0,53.91874696515072,10.0
45,51,102,51,0.3728784450594882,0.8837088740088653,24.162523239854835,64.8,57.26433503577447,10.0
46,51,89,38,0.2857142857142857,0.8920974054618895,22.0,77.0,68.6915002205655,10.0
47,53,106,53,0.7958837732718226,0.8951782358197212,46.16125884976571,58.0,51.920337677543834,10.0
48,56,108,52,0.6142548540714715,0.8966889255529604,35.319654109109614,57.5,51.55961321929522,10.0
49,57,104,47,0.5939061964970971,0.910173887749068,27.497856897815595,46.3,42.14105100278185,10.0
50,58,111,53,0.1724137931034483,0.9604120444565695,10.0,58.0,55.70389857848103,10.0
51,58,110,52,0.6522670763276395,0.9212726699881201,33.91788796903725,52.0,47.90617883938224,10.0
52,60,106,46,0.3543895963400431,0.9134905015432713,20.5545965877225,58.0,52.982449089509736,10.0
53,62,103,41,0.7384958327380432,0.8775664090292856,48.74072496071085,66.0,57.91938299593285,10.0
54,64,107,43,0.6160667921566758,0.9337871509498057,28.523892476854087,46.3,43.234345088976,10.0
55,68,107,39,0.84375,0.8864741587362748,54.0,64.0,56.734346159121586,10.0
56,69,102,33,0.5709876543209876,0.9096881995386323,37.0,64.8,58.947795330103375,10.0
57,70,107,37,0.84,0.954982242969451,63.0,75.0,71.62366822270883,10.0
58,75,108,33,0.45096941232316856,0.8621333316507367,14.431021194341394,32.0,27.588266612823574,10.0
