ID,start_time,departure_time,TotalChargeTime,SOC_initial,SOC_departure,Battery_at_arrival,Battery_capacity,Desired_capacity,Min_battery_capacity
0,9,36,27,0.3125,0.9098740678069044,10.0,32.0,29.11597016982094,10.0
1,9,35,26,0.6059769875762409,0.8891359203809616,34.843676785633846,57.5,51.12531542190529,10.0
2,9,37,28,0.58951819309382,0.9142917168684616,38.200778912479535,64.8,59.246103253076306,10.0
3,10,34,24,0.8072618127619965,0.8623936873670182,46.821185140195794,58.0,50.01883386728705,10.0
4,11,33,22,0.671875,0.8901357332431236,43.0,64.0,56.96868692755991,10.0
5,11,34,23,0.154320987654321,0.9390646065815599,10.0,64.8,60.85138650648508,10.0
6,11,39,28,0.8653846153846154,0.901470919036014,45.0,52.0,46.876487789872726,10.0
7,12,32,20,0.8786483189900206,0.8734745987932445,40.68141716923795,46.3,40.44187392412722,10.0
8,12,34,22,0.8434782608695652,0.9178103913172039,48.5,57.5,52.774097500739224,10.0
9,12,37,25,0.8,0.9441293937016927,60.0,75.0,70.80970452762695,10.0
10,13,39,26,0.8636810265856052,0.8759086087833806,44.91141338245147,52.0,45.54724765673579,10.0
11,13,32,19,0.234375,0.9340642530900461,15.0,64.0,59.78011219776295,10.0
12,13,39,26,0.9217391304347826,0.959461588612607,53.0,57.5,55.169041345224905,10.0
13,13,38,25,0.7194523070276122,0.880241662371921,46.62050949538927,64.8,57.03965972170048,10.0
14,15,36,21,0.7235421322116505,0.9333279353941764,41.60367260216991,57.5,53.66635628516514,10.0
15,15,41,26,0.8596367555849623,0.9106449305121588,49.42911344613533,57.5,52.36208350444913,10.0
16,15,49,34,0.5580893260360613,0.9130321922100141,32.090136247073524,57.5,52.49935105207581,10.0
17,15,39,24,0.8289910456892899,0.9032369172471516,47.66698512713417,57.5,51.936122741711216,10.0
18,17,40,23,0.48484848484848486,0.8237175987024883,32.0,66.0,54.365361514364224,10.0
19,18,43,25,0.7181655961978336,0.9370673672456336,41.65360457947435,58.0,54.34990730024675,10.0
20,19,34,15,0.8893584608278834,0.9076033854827869,46.24663996304994,52.0,47.195376045104915,10.0
21,19,38,19,0.6589333557393169,0.9166268398786894,25.698400873833357,39.0,35.74844675526889,10.0
22,22,39,17,0.7656693048829197,0.9097944954754541,44.408819683209344,58.0,52.76808073757634,10.0
23,25,43,18,0.7142754378836692,0.936698087954972,41.07083767831098,57.5,53.86014005741089,10.0
24,31,48,17,0.868325227900136,0.9400854732285424,49.92870060425782,57.5,54.054914710641185,10.0
25,35,46,11,0.7891240933359785,0.9021152190526942,45.374635366818765,57.5,51.871625095529915,10.0
26,38,49,11,0.6061081840202206,0.8962283177705423,35.15427467317279,58.0,51.98124243069146,10.0
27,39,52,13,0.770257054786781,0.8726621026223872,30.040025136684456,39.0,34.0338220022731,10.0
28,39,56,17,0.6493506493506493,0.8922781974830282,50.0,77.0,68.70542120619317,10.0
29,40,55,15,0.4997183091360466,0.9620930354318026,23.136957712998957,46.3,44.54490754049246,10.0
30,40,56,16,0.15625,0.862795076026453,10.0,64.0,55.21888486569299,10.0
31,40,56,16,0.6678993922737253,0.8518882598210559,34.730768398233714,52.0,44.298189510694904,10.0
32,40,51,11,0.24347826086956523,0.9009557105923512,14.0,57.5,51.8049533590602,10.0
33,42,58,16,0.7236300746663467,0.927949834665022,46.312324778646186,64.0,59.38878941856141,10.0
34,42,58,16,0.6872638548470688,0.8983298031665954,39.86130358112999,58.0,52.10312858366253,10.0
35,43,58,15,0.729419918471139,0.923713963440908,41.94164531209049,57.5,53.11355289785221,10.0
36,44,60,16,0.6930467326043795,0.9153631907218451,44.35499088668029,64.0,58.58324420619809,10.0
37,47,65,18,0.8571428571428571,0.9745856658805353,66.0,77.0,75.04309627280122,10.0
38,47,64,17,0.6806829719397324,0.8743889624894174,39.13927088653461,57.5,50.277365343141504,10.0
39,48,64,16,0.841557560356081,0.8776715779573795,43.76099313851621,52.0,45.63892205378373,10.0
40,48,67,19,0.6170207859280623,0.8785285513682527,35.787205583827614,58.0,50.954655979358655,10.0
41,49,77,28,0.7768458106107009,0.9049849898150467,44.6686341101153,57.5,52.03663691436519,10.0
42,49,75,26,0.7274721828018998,0.9161377862399205,41.82965051110924,57.5,52.67792270879543,10.0
43,50,69,19,0.7834964011814447,0.9082597899282464,30.55635964607634,39.0,35.42213180720161,10.0
44,50,69,19,0.12987012987012986,0.9326406621268317,10.0,77.0,71.81333098376604,10.0
45,52,75,23,0.5413546880389409,0.9470767670599101,21.112832833518695,39.0,36.93599391533649,10.0
46,52,95,43,0.6316941881016233,0.9070623956128305,41.691816414707134,66.0,59.86611811044681,10.0
47,52,89,37,0.530052968600438,0.8890693458989627,16.961694995214017,32.0,28.450219068766806,10.0
48,53,94,41,0.7518989010568063,0.9271174265191934,48.72304878848105,64.8,60.07720923844373,10.0
49,54,103,49,0.8315213067591951,0.9257622719793771,48.22823579203332,58.0,53.694211774803875,10.0
50,54,106,52,0.4807474332661318,0.9481862725618254,15.383917864516217,32.0,30.341960721978413,10.0
51,54,85,31,0.7309005906259732,0.8472657145742979,38.00683071255061,52.0,44.05781715786349,10.0
52,58,108,50,0.96,0.920388712092905,72.0,75.0,69.02915340696788,10.0
53,60,111,51,0.8521674320462888,0.9319836499159772,49.42571105868475,58.0,54.05505169512667,10.0
54,61,103,42,0.6938125554900751,0.9001308708471819,44.40400355136481,64.0,57.60837573421964,10.0
55,61,101,40,0.2564102564102564,0.8764079030066279,10.0,39.0,34.179908217258486,10.0
56,65,111,46,0.7304096065658147,0.9413200405654102,41.998552377534345,57.5,54.12590233251109,10.0
57,65,109,44,0.7280660166033287,0.9066719791376595,42.227828962993065,58.0,52.586974789984254,10.0
58,67,106,39,0.3532271983315902,0.9106553366708832,22.606540693221774,64.0,58.28194154693652,10.0
