ID,start_time,departure_time,TotalChargeTime,SOC_initial,SOC_departure,Battery_at_arrival,Battery_capacity,Desired_capacity,Min_battery_capacity
0,5,32,27,0.6647574010870397,0.9115173687981776,38.223550562504784,57.5,52.41224870589521,10.0
1,10,32,22,0.6275227377522128,0.8641090353914277,36.08255742075224,57.5,49.68626953500709,10.0
2,10,31,21,0.6483173151823753,0.9013248561077029,41.49230817167202,64.0,57.68479079089298,10.0
3,11,39,28,0.9567901234567902,0.9452143511704358,62.0,64.8,61.24988995584424,10.0
4,11,43,32,0.3490318216005299,0.9058818177549135,11.169018291216958,32.0,28.988218168157232,10.0
5,12,36,24,0.78125,0.881431925931537,25.0,32.0,28.205821629809183,10.0
6,13,49,36,0.8434782608695652,0.9181500382554195,48.5,57.5,52.793627199686625,10.0
7,13,30,17,0.35064935064935066,0.9100543633964628,27.0,77.0,70.07418598152763,10.0
8,14,39,25,0.3549382716049383,0.8542783974613077,23.0,64.8,55.35724015549274,10.0
9,14,42,28,0.689694783755728,0.8898037579464665,40.00229745783223,58.0,51.60861796089505,10.0
10,14,38,24,0.13333333333333333,0.874618220358146,10.0,75.0,65.59636652686095,10.0
11,14,34,20,0.7547213028734305,0.8766543504350718,43.773835566658974,58.0,50.845952325234165,10.0
12,14,39,25,0.7346999745947305,0.9146809595758754,42.61259852649437,58.0,53.05149565540077,10.0
13,15,37,22,0.453125,0.8493515232271414,29.0,64.0,54.35849748653705,10.0
14,15,38,23,0.6574587221744695,0.8758822644363954,34.187853553072415,52.0,45.54587775069256,10.0
15,15,38,23,0.6939539331232147,0.8879113394064055,40.249328121146455,58.0,51.49885768557152,10.0
16,15,46,31,0.8027844902262342,0.8838742703223901,46.160108188008465,57.5,50.82277054353743,10.0
17,15,43,28,0.6550457904131451,0.9247220343112326,37.66513294875585,57.5,53.17151697289587,10.0
18,16,28,12,0.6270627590419232,0.9109184523969401,29.033005743641045,46.3,42.175524345978324,10.0
19,17,43,26,0.8608695652173913,0.924713712059376,49.5,57.5,53.17103844341412,10.0
20,17,40,23,0.7007749302122542,0.8433796502770788,36.44029637103722,52.0,43.8557418144081,10.0
21,18,40,22,0.7384319605589986,0.9301988047594009,34.18939977388163,46.3,43.06820466036026,10.0
22,19,39,20,0.8653846153846154,0.8976076733385103,45.0,52.0,46.675599013602536,10.0
23,22,43,21,0.6893831065898993,0.9250594970844375,39.63952862891921,57.5,53.19092108235515,10.0
24,27,39,12,0.7546467349242065,0.9419808587740224,43.392187258141874,57.5,54.16389937950629,10.0
25,31,42,11,0.8050014869254216,0.8539580180960169,46.28758549821174,57.5,49.10258604052097,10.0
