ID,start_time,departure_time,TotalChargeTime,SOC_initial,SOC_departure,Battery_at_arrival,Battery_capacity,Desired_capacity,Min_battery_capacity
0,10,39,29,0.6931020633480333,0.9565481020319737,45.74473618097019,66.0,63.132174734110265,10.0
1,11,36,25,0.741369786143324,0.93011404697812,38.55122887945285,52.0,48.365930442862236,10.0
2,11,37,26,0.5333333333333333,0.8801244964166528,40.0,75.0,66.00933723124896,10.0
3,13,33,20,0.2077922077922078,0.8807412111132913,16.0,77.0,67.81707325572343,10.0
4,14,41,27,0.8439042823134997,0.9081292393812558,48.524496233026234,57.5,52.21743126442221,10.0
5,14,36,22,0.783826264437771,0.9603714979831602,45.07001020517183,57.5,55.22136113403172,10.0
6,14,40,26,0.6278582101909809,0.9562412807407539,36.1018470859814,57.5,54.983873642593345,10.0
7,14,45,31,0.5594580262401097,0.884903332672144,17.90265683968351,32.0,28.31690664550861,10.0
8,15,32,17,0.7888122052126612,0.9355733075156215,41.01823467105838,52.0,48.64981199081232,10.0
9,15,50,35,0.3549382716049383,0.9432303909361097,23.0,64.8,61.121329332659904,10.0
10,15,43,28,0.6108140716002813,0.9041380356727977,35.12180911701618,57.5,51.98793705118587,10.0
11,15,30,15,0.308641975308642,0.8762395195485071,20.0,64.8,56.78032086674326,10.0
12,16,46,30,0.7463930187748373,0.9034709692235054,42.91759857955314,57.5,51.94958073035156,10.0
13,16,43,27,0.83067094533575,0.9370971330331145,47.76357935680563,57.5,53.88308514940408,10.0
14,17,42,25,0.39655172413793105,0.880098882980358,23.0,58.0,51.04573521286076,10.0
15,17,43,26,0.7957522864457153,0.8421256756912783,46.153632613851485,58.0,48.84328919009414,10.0
16,17,41,24,0.6485051531493452,0.9310899058823777,42.02313392407757,64.8,60.33462590117807,10.0
17,17,35,18,0.37662337662337664,0.9331328805683671,29.0,77.0,71.85123180376426,10.0
18,18,35,17,0.5733333333333334,0.9360047824350888,43.0,75.0,70.20035868263166,10.0
19,18,37,19,0.21875,0.9144002205237531,14.0,64.0,58.5216141135202,10.0
20,20,37,17,0.7981543567967154,0.9215642833301826,31.128019915071903,39.0,35.94100704987712,10.0
21,21,40,19,0.7832017044010267,0.9447358956405206,30.544866471640038,39.0,36.8446999299803,10.0
22,21,38,17,0.7671018592524669,0.9068448439386788,44.49190783664308,58.0,52.59700094844337,10.0
23,21,36,15,0.671875,0.8867568773542233,43.0,64.0,56.75244015067029,10.0
24,22,37,15,0.5265518994559438,0.8694194413252389,16.849660782590203,32.0,27.821422122407643,10.0
25,34,47,13,0.6206896551724138,0.8843746820647657,36.0,58.0,51.29373155975641,10.0
26,34,48,14,0.6292493769020524,0.8978150786956693,29.134246150565023,46.3,41.56883814360949,10.0
27,38,57,19,0.7500317553331564,0.9130741131773153,34.72647027192514,46.3,42.275331440109696,10.0
28,39,53,14,0.824082088797206,0.8789861315522125,38.155000711310635,46.3,40.697057890867434,10.0
29,39,54,15,0.7446688126204835,0.8895434102857491,42.8184567256778,57.5,51.148746091430574,10.0
30,40,58,18,0.12987012987012986,0.9184491738578011,10.0,77.0,70.72058638705069,10.0
31,40,51,11,0.6926102026472655,0.920637817851954,44.32705296942499,64.0,58.920820342525055,10.0
32,41,59,18,0.19480519480519481,0.9063627399718619,15.0,77.0,69.78993097783336,10.0
33,44,59,15,0.3125,0.860010587884788,10.0,32.0,27.520338812313216,10.0
34,45,65,20,0.3125,0.8668296126713144,10.0,32.0,27.73854760548206,10.0
35,45,64,19,0.401378264579907,0.866647819532193,25.688208933114048,64.0,55.465460450060355,10.0
36,47,66,19,0.6629367838027629,0.8881152158686777,38.11886506865886,57.5,51.066624912448965,10.0
37,47,68,21,0.7121212121212122,0.8529476049564481,47.0,66.0,56.29454192712557,10.0
38,47,72,25,0.6906292583974647,0.9003338983644059,35.912721436668164,52.0,46.817362714949105,10.0
39,47,71,24,0.5886232619089351,0.898761296551002,33.845837559763766,57.5,51.678774551682615,10.0
40,47,68,21,0.8443155671817053,0.9277168726863775,48.548145112948056,57.5,53.34372017946671,10.0
41,47,70,23,0.7047132932354641,0.8938669424358544,45.665421401658065,64.8,57.922577869843366,10.0
42,48,74,26,0.6438364792130854,0.9077719513857784,37.02059755475241,57.5,52.196887204682255,10.0
43,48,69,21,0.581445104570471,0.8788963091000997,26.920908341612808,46.3,40.69289911133462,10.0
44,48,69,21,0.7235688692821776,0.9076948693684269,41.60520998372521,57.5,52.192454988684545,10.0
45,49,63,14,0.5531302100177532,0.9254914166114867,32.081552181029686,58.0,53.67850216346623,10.0
46,51,106,55,0.7004940271424057,0.8816482940785323,40.62865357425953,58.0,51.135601056554876,10.0
47,54,109,55,0.7874164040277123,0.9633315776677966,45.276443231593454,57.5,55.39156571589831,10.0
48,54,109,55,0.5200713582856157,0.905079368141121,29.9041031014229,57.5,52.04206366811446,10.0
49,55,106,51,0.6825572402260738,0.9710508872381003,39.247041312999244,57.5,55.835426016190766,10.0
50,57,106,49,0.3559823574752794,0.9116140089663669,11.39143543920894,32.0,29.17164828692374,10.0
51,58,94,36,0.1724137931034483,0.9105025840719426,10.0,58.0,52.809149876172675,10.0
52,63,111,48,0.7396368555232828,0.9473455632586396,42.529119192588766,57.5,54.47236988737178,10.0
53,63,103,40,0.5916794741227338,0.9103777449541459,39.05084529210043,66.0,60.08493116697363,10.0
54,66,100,34,0.8365819864347885,0.915155697247916,48.10346422000034,57.5,52.62145259175517,10.0
55,70,107,37,0.731943620691559,0.8585755127190151,42.086758189764645,57.5,49.36809198134337,10.0
56,83,110,27,0.5119882898908483,0.8618116784048202,33.17684118492697,64.8,55.84539676063235,10.0
