ID,start_time,departure_time,TotalChargeTime,SOC_initial,SOC_departure,Battery_at_arrival,Battery_capacity,Desired_capacity,Min_battery_capacity
0,9,40,31,0.34375,0.9166687001000962,11.0,32.0,29.333398403203077,10.0
1,11,36,25,0.8367340853085645,0.8939692257302879,32.63262932703402,39.0,34.864799803481226,10.0
2,11,39,28,0.7922077922077922,0.8692093531875718,61.0,77.0,66.92912019544302,10.0
3,12,39,27,0.953125,0.8546614806686857,61.0,64.0,54.69833476279589,10.0
4,13,38,25,0.2777777777777778,0.9007712607248828,18.0,64.8,58.3699776949724,10.0
5,13,34,21,0.8173913043478261,0.8677246041759754,47.0,57.5,49.89416474011858,10.0
6,13,32,19,0.7161143198373611,0.862245352012558,41.534630550566945,58.0,50.01023041672837,10.0
7,14,37,23,0.38510561704346036,0.8649361270789641,20.025492086259938,52.0,44.976678608106134,10.0
8,14,44,30,0.41973165798793804,0.9181558773170255,24.344436163300408,58.0,53.25304088438748,10.0
9,14,39,25,0.7263303321383137,0.8953294458007137,47.066205522562726,64.8,58.01734808788625,10.0
10,15,38,23,0.7133907582778719,0.8899795335571135,47.083790046339544,66.0,58.73864921476949,10.0
11,15,41,26,0.6741575477660523,0.8637912973282716,44.494398152559455,66.0,57.01022562366593,10.0
12,16,46,30,0.6934241666909543,0.8402542284609134,44.93388600157384,64.8,54.44847400426718,10.0
13,16,44,28,0.765625,0.9303640831407827,49.0,64.0,59.54330132101009,10.0
14,17,37,20,0.5771150288460108,0.912407983107565,22.507486124994422,39.0,35.583911341195034,10.0
15,17,38,21,0.922077922077922,0.8793161791951104,71.0,77.0,67.7073457980235,10.0
16,17,38,21,0.7008995317843353,0.8598444285727809,40.30172307759928,57.5,49.4410546429349,10.0
17,18,35,17,0.4025974025974026,0.932743537799602,31.0,77.0,71.82125241056934,10.0
18,19,38,19,0.7413793103448276,0.9069958229147035,43.0,58.0,52.605757729052804,10.0
19,19,45,26,0.8568535370889171,0.8971741064857863,49.26907838261273,57.5,51.58751112293271,10.0
20,19,39,20,0.6944444444444444,0.8944271378304562,45.0,64.8,57.95887853141356,10.0
21,19,44,25,0.7670233378479132,0.9042196556527483,44.10384192625501,57.5,51.99263020003303,10.0
22,20,45,25,0.7894839110053956,0.8671172707969115,45.790066838312946,58.0,50.292801706220864,10.0
23,21,36,15,0.987012987012987,0.8297669386389595,76.0,77.0,63.892054275199875,10.0
24,22,40,18,0.46551724137931033,0.9069492508710644,27.0,58.0,52.603056550521735,10.0
25,40,52,12,0.15151515151515152,0.870908651959212,10.0,66.0,57.47997102930799,10.0
26,40,54,14,0.7332290169784473,0.9217657297196472,47.513240300203385,64.8,59.730419285833136,10.0
27,41,58,17,0.890625,0.8754671045247118,57.0,64.0,56.02989468958155,10.0
28,41,58,17,0.421875,0.8994758618254651,27.0,64.0,57.56645515682977,10.0
29,41,59,18,0.5428576242792414,0.8765889297860648,17.371443976935726,32.0,28.050845753154075,10.0
30,41,55,14,0.8272138228941684,0.9632230100522716,38.3,46.3,44.59722536542017,10.0
31,41,62,21,0.9739130434782609,0.8762456559876785,56.0,57.5,50.38412521929151,10.0
32,42,59,17,0.7733333333333333,0.8477014533243533,58.0,75.0,63.5776089993265,10.0
33,43,63,20,0.7215408662421131,0.9137881999882244,47.62169717197946,66.0,60.31002119922281,10.0
34,44,65,21,0.7275849046219536,0.9500900561282926,41.83613201576233,57.5,54.630178227376824,10.0
35,45,65,20,0.706802966688761,0.9120684268657802,45.2353898680807,64.0,58.37237931940993,10.0
36,45,65,20,0.7282304272004813,0.8756478005002678,47.18933168259118,64.8,56.741977472417354,10.0
37,45,63,18,0.2678281252972278,0.8546083389351011,12.400442201261647,46.3,39.56836609269518,10.0
38,46,66,20,0.8677028217938827,0.9255566313038279,45.1205467332819,52.0,48.12894482779905,10.0
39,46,64,18,0.6656938140195654,0.8823943956837439,38.27739430612501,57.5,50.737677751815276,10.0
40,46,61,15,0.5623525164652358,0.8737971435368105,32.335269696751055,57.5,50.2433357533666,10.0
41,47,64,17,0.6510698107940068,0.9235422229178069,42.97060751240445,66.0,60.95378671257525,10.0
42,47,64,17,0.7455717899073462,0.9485818927995132,47.716594554070156,64.0,60.709241139168846,10.0
43,48,69,21,0.8587983533616297,0.9485767174184013,44.65751437480474,52.0,49.32598930575687,10.0
